w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,summa
59,14,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,UÄLI ÄDGTUGO JÄ FHPK PDOCFPY TKDUZKGAFDS LDLQEJOC ÄUM,UÄLI,ÄDGTUGO,JÄ,FHPK,PDOCFPY,TKDUZKGAFDS,LDLQEJOC,ÄUM,0,0,0,0,0,0,0,0,0,0,0
59,15,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,TÅKH ÅCFSTFN IÅ EGOJ OCNBEOX SJCTYJFÖECR KCKPDINB ÅTL,TÅKH,ÅCFSTFN,IÅ,EGOJ,OCNBEOX,SJCTYJFÖECR,KCKPDINB,ÅTL,0,0,0,0,0,0,0,0,0,0,0
59,16,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,SZJG ZBERSEM HZ DFNI NBMADNW RIBSXIEÄDBQ JBJOCHMA ZSK,SZJG,ZBERSEM,HZ,DFNI,NBMADNW,RIBSXIEÄDBQ,JBJOCHMA,ZSK,0,0,0,0,0,0,0,0,0,0,0
59,17,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,RYIF YADQRDL GY CEMH MALÖCMV QHARWHDÅCAP IAINBGLÖ YRJ,RYIF,YADQRDL,GY,CEMH,MALÖCMV,QHARWHDÅCAP,IAINBGLÖ,YRJ,0,0,0,0,0,0,0,0,0,0,0
59,18,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,QXHE XÖCPQCK FX BDLG LÖKÄBLU PGÖQVGCZBÖO HÖHMAFKÄ XQI,QXHE,XÖCPQCK,FX,BDLG,LÖKÄBLU,PGÖQVGCZBÖO,HÖHMAFKÄ,XQI,0,0,0,0,0,0,0,0,0,0,0
59,19,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,PWGD WÄBOPBJ EW ACKF KÄJÅAKT OFÄPUFBYAÄN GÄGLÖEJÅ WPH,PWGD,WÄBOPBJ,EW,ACKF,KÄJÅAKT,OFÄPUFBYAÄN,GÄGLÖEJÅ,WPH,0,0,0,0,0,0,0,0,0,0,0
59,20,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,OVFC VÅANOAI DV ÖBJE JÅIZÖJS NEÅOTEAXÖÅM FÅFKÄDIZ VOG,OVFC,VÅANOAI,DV,ÖBJE,JÅIZÖJS,NEÅOTEAXÖÅM,FÅFKÄDIZ,VOG,0,0,0,0,0,0,0,0,0,0,0
59,21,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,NUEB UZÖMNÖH CU ÄAID IZHYÄIR MDZNSDÖWÄZL EZEJÅCHY UNF,NUEB,UZÖMNÖH,CU,ÄAID,IZHYÄIR,MDZNSDÖWÄZL,EZEJÅCHY,UNF,0,0,0,0,0,0,0,0,0,0,0
59,22,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,MTDA TYÄLMÄG BT ÅÖHC HYGXÅHQ LCYMRCÄVÅYK DYDIZBGX TME,MTDA,TYÄLMÄG,BT,ÅÖHC,HYGXÅHQ,LCYMRCÄVÅYK,DYDIZBGX,TME,0,0,0,0,0,0,0,0,0,0,0
59,23,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,LSCÖ SXÅKLÅF AS ZÄGB GXFWZGP KBXLQBÅUZXJ CXCHYAFW SLD,LSCÖ,SXÅKLÅF,AS,ZÄGB,GXFWZGP,KBXLQBÅUZXJ,CXCHYAFW,SLD,0,0,0,0,0,0,0,0,0,0,0
59,24,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,KRBÄ RWZJKZE ÖR YÅFA FWEVYFO JAWKPAZTYWI BWBGXÖEV RKC,KRBÄ,RWZJKZE,ÖR,YÅFA,FWEVYFO,JAWKPAZTYWI,BWBGXÖEV,RKC,0,0,0,0,0,0,0,0,0,0,0
59,25,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,JQAÅ QVYIJYD ÄQ XZEÖ EVDUXEN IÖVJOÖYSXVH AVAFWÄDU QJB,JQAÅ,QVYIJYD,ÄQ,XZEÖ,EVDUXEN,IÖVJOÖYSXVH,AVAFWÄDU,QJB,0,0,0,0,0,0,0,0,0,0,0
59,26,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,IPÖZ PUXHIXC ÅP WYDÄ DUCTWDM HÄUINÄXRWUG ÖUÖEVÅCT PIA,IPÖZ,PUXHIXC,ÅP,WYDÄ,DUCTWDM,HÄUINÄXRWUG,ÖUÖEVÅCT,PIA,0,0,0,0,0,0,0,0,0,0,0
59,27,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,HOÄY OTWGHWB ZO VXCÅ CTBSVCL GÅTHMÅWQVTF ÄTÄDUZBS OHÖ,HOÄY,OTWGHWB,ZO,VXCÅ,CTBSVCL,GÅTHMÅWQVTF,ÄTÄDUZBS,OHÖ,0,0,0,0,0,0,0,0,0,0,0
59,28,FMZW MRUEFUÖ XM TVAY ARÖQTAJ EYRFKYUOTRD ZRZBSXÖQ MFÅ,GNÅX NSVFGVA YN UWBZ BSARUBK FZSGLZVPUSE ÅSÅCTYAR NGÄ,GNÅX,NSVFGVA,YN,UWBZ,BSARUBK,FZSGLZVPUSE,ÅSÅCTYAR,NGÄ,0,0,0,0,0,0,0,0,0,0,0
60,0,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,EECVCCN,DVYÄVCCN,VYÄN,WN,FNYÄN,CVYZLYYR,DEÄFND,YNCVCRVÅLD,URZÖRLD,FLBVD,VCÄD,RYLVÅFNYÄXEFND,WN,UNECXND,ÖVVBBÄCUNUZÄD,0,0,0,0
60,1,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,DDBUBBM CUXÅUBBM UXÅM VM EMXÅM BUXYKXXQ CDÅEMC XMBUBQUZKC TQYÄQKC EKAUC UBÅC QXKUZEMXÅWDEMC VM TMDBWMC ÄUUAAÅBTMTYÅC,DDBUBBM,CUXÅUBBM,UXÅM,VM,EMXÅM,BUXYKXXQ,CDÅEMC,XMBUBQUZKC,TQYÄQKC,EKAUC,UBÅC,QXKUZEMXÅWDEMC,VM,TMDBWMC,ÄUUAAÅBTMTYÅC,0,0,0,0
60,2,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,CCATAAL BTWZTAAL TWZL UL DLWZL ATWXJWWP BCZDLB WLATAPTYJB SPXÅPJB DJÖTB TAZB PWJTYDLWZVCDLB UL SLCAVLB ÅTTÖÖZASLSXZB,CCATAAL,BTWZTAAL,TWZL,UL,DLWZL,ATWXJWWP,BCZDLB,WLATAPTYJB,SPXÅPJB,DJÖTB,TAZB,PWJTYDLWZVCDLB,UL,SLCAVLB,ÅTTÖÖZASLSXZB,0,0,0,0
60,3,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,BBÖSÖÖK ASVYSÖÖK SVYK TK CKVYK ÖSVWIVVO ABYCKA VKÖSÖOSXIA ROWZOIA CIÄSA SÖYA OVISXCKVYUBCKA TK RKBÖUKA ZSSÄÄYÖRKRWYA,BBÖSÖÖK,ASVYSÖÖK,SVYK,TK,CKVYK,ÖSVWIVVO,ABYCKA,VKÖSÖOSXIA,ROWZOIA,CIÄSA,SÖYA,OVISXCKVYUBCKA,TK,RKBÖUKA,ZSSÄÄYÖRKRWYA,0,0,0,0
60,4,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,AAÄRÄÄJ ÖRUXRÄÄJ RUXJ SJ BJUXJ ÄRUVHUUN ÖAXBJÖ UJÄRÄNRWHÖ QNVYNHÖ BHÅRÖ RÄXÖ NUHRWBJUXTABJÖ SJ QJAÄTJÖ YRRÅÅXÄQJQVXÖ,AAÄRÄÄJ,ÖRUXRÄÄJ,RUXJ,SJ,BJUXJ,ÄRUVHUUN,ÖAXBJÖ,UJÄRÄNRWHÖ,QNVYNHÖ,BHÅRÖ,RÄXÖ,NUHRWBJUXTABJÖ,SJ,QJAÄTJÖ,YRRÅÅXÄQJQVXÖ,0,0,0,0
60,5,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,ÖÖÅQÅÅI ÄQTWQÅÅI QTWI RI AITWI ÅQTUGTTM ÄÖWAIÄ TIÅQÅMQVGÄ PMUXMGÄ AGZQÄ QÅWÄ MTGQVAITWSÖAIÄ RI PIÖÅSIÄ XQQZZWÅPIPUWÄ,ÖÖÅQÅÅI,ÄQTWQÅÅI,QTWI,RI,AITWI,ÅQTUGTTM,ÄÖWAIÄ,TIÅQÅMQVGÄ,PMUXMGÄ,AGZQÄ,QÅWÄ,MTGQVAITWSÖAIÄ,RI,PIÖÅSIÄ,XQQZZWÅPIPUWÄ,0,0,0,0
60,6,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,ÄÄZPZZH ÅPSVPZZH PSVH QH ÖHSVH ZPSTFSSL ÅÄVÖHÅ SHZPZLPUFÅ OLTWLFÅ ÖFYPÅ PZVÅ LSFPUÖHSVRÄÖHÅ QH OHÄZRHÅ WPPYYVZOHOTVÅ,ÄÄZPZZH,ÅPSVPZZH,PSVH,QH,ÖHSVH,ZPSTFSSL,ÅÄVÖHÅ,SHZPZLPUFÅ,OLTWLFÅ,ÖFYPÅ,PZVÅ,LSFPUÖHSVRÄÖHÅ,QH,OHÄZRHÅ,WPPYYVZOHOTVÅ,0,0,0,0
60,7,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,ÅÅYOYYG ZORUOYYG ORUG PG ÄGRUG YORSERRK ZÅUÄGZ RGYOYKOTEZ NKSVKEZ ÄEXOZ OYUZ KREOTÄGRUQÅÄGZ PG NGÅYQGZ VOOXXUYNGNSUZ,ÅÅYOYYG,ZORUOYYG,ORUG,PG,ÄGRUG,YORSERRK,ZÅUÄGZ,RGYOYKOTEZ,NKSVKEZ,ÄEXOZ,OYUZ,KREOTÄGRUQÅÄGZ,PG,NGÅYQGZ,VOOXXUYNGNSUZ,0,0,0,0
60,8,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,ZZXNXXF YNQTNXXF NQTF OF ÅFQTF XNQRDQQJ YZTÅFY QFXNXJNSDY MJRUJDY ÅDWNY NXTY JQDNSÅFQTPZÅFY OF MFZXPFY UNNWWTXMFMRTY,ZZXNXXF,YNQTNXXF,NQTF,OF,ÅFQTF,XNQRDQQJ,YZTÅFY,QFXNXJNSDY,MJRUJDY,ÅDWNY,NXTY,JQDNSÅFQTPZÅFY,OF,MFZXPFY,UNNWWTXMFMRTY,0,0,0,0
60,9,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,YYWMWWE XMPSMWWE MPSE NE ZEPSE WMPQCPPI XYSZEX PEWMWIMRCX LIQTICX ZCVMX MWSX IPCMRZEPSOYZEX NE LEYWOEX TMMVVSWLELQSX,YYWMWWE,XMPSMWWE,MPSE,NE,ZEPSE,WMPQCPPI,XYSZEX,PEWMWIMRCX,LIQTICX,ZCVMX,MWSX,IPCMRZEPSOYZEX,NE,LEYWOEX,TMMVVSWLELQSX,0,0,0,2
60,10,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,XXVLVVD WLORLVVD LORD MD YDORD VLOPBOOH WXRYDW ODVLVHLQBW KHPSHBW YBULW LVRW HOBLQYDORNXYDW MD KDXVNDW SLLUURVKDKPRW,XXVLVVD,WLORLVVD,LORD,MD,YDORD,VLOPBOOH,WXRYDW,ODVLVHLQBW,KHPSHBW,YBULW,LVRW,HOBLQYDORNXYDW,MD,KDXVNDW,SLLUURVKDKPRW,0,0,0,0
60,11,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,WWUKUUC VKNQKUUC KNQC LC XCNQC UKNOANNG VWQXCV NCUKUGKPAV JGORGAV XATKV KUQV GNAKPXCNQMWXCV LC JCWUMCV RKKTTQUJCJOQV,WWUKUUC,VKNQKUUC,KNQC,LC,XCNQC,UKNOANNG,VWQXCV,NCUKUGKPAV,JGORGAV,XATKV,KUQV,GNAKPXCNQMWXCV,LC,JCWUMCV,RKKTTQUJCJOQV,0,0,0,0
60,12,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,VVTJTTB UJMPJTTB JMPB KB WBMPB TJMNÖMMF UVPWBU MBTJTFJOÖU IFNQFÖU WÖSJU JTPU FMÖJOWBMPLVWBU KB IBVTLBU QJJSSPTIBINPU,VVTJTTB,UJMPJTTB,JMPB,KB,WBMPB,TJMNÖMMF,UVPWBU,MBTJTFJOÖU,IFNQFÖU,WÖSJU,JTPU,FMÖJOWBMPLVWBU,KB,IBVTLBU,QJJSSPTIBINPU,0,0,0,0
60,13,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,UUSISSA TILOISSA ILOA JA VALOA SILMÄLLE TUOVAT LASISEINÄT HEMPEÄT VÄRIT ISOT ELÄINVALOKUVAT JA HAUSKAT PIIRROSHAHMOT,UUSISSA,TILOISSA,ILOA,JA,VALOA,SILMÄLLE,TUOVAT,LASISEINÄT,HEMPEÄT,VÄRIT,ISOT,ELÄINVALOKUVAT,JA,HAUSKAT,PIIRROSHAHMOT,0,0,0,2
60,14,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,TTRHRRÖ SHKNHRRÖ HKNÖ IÖ UÖKNÖ RHKLÅKKD STNUÖS KÖRHRDHMÅS GDLODÅS UÅQHS HRNS DKÅHMUÖKNJTUÖS IÖ GÖTRJÖS OHHQQNRGÖGLNS,TTRHRRÖ,SHKNHRRÖ,HKNÖ,IÖ,UÖKNÖ,RHKLÅKKD,STNUÖS,KÖRHRDHMÅS,GDLODÅS,UÅQHS,HRNS,DKÅHMUÖKNJTUÖS,IÖ,GÖTRJÖS,OHHQQNRGÖGLNS,0,0,0,0
60,15,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,SSQGQQÄ RGJMGQQÄ GJMÄ HÄ TÄJMÄ QGJKZJJC RSMTÄR JÄQGQCGLZR FCKNCZR TZPGR GQMR CJZGLTÄJMISTÄR HÄ FÄSQIÄR NGGPPMQFÄFKMR,SSQGQQÄ,RGJMGQQÄ,GJMÄ,HÄ,TÄJMÄ,QGJKZJJC,RSMTÄR,JÄQGQCGLZR,FCKNCZR,TZPGR,GQMR,CJZGLTÄJMISTÄR,HÄ,FÄSQIÄR,NGGPPMQFÄFKMR,0,0,0,2
60,16,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,RRPFPPÅ QFILFPPÅ FILÅ GÅ SÅILÅ PFIJYIIB QRLSÅQ IÅPFPBFKYQ EBJMBYQ SYOFQ FPLQ BIYFKSÅILHRSÅQ GÅ EÅRPHÅQ MFFOOLPEÅEJLQ,RRPFPPÅ,QFILFPPÅ,FILÅ,GÅ,SÅILÅ,PFIJYIIB,QRLSÅQ,IÅPFPBFKYQ,EBJMBYQ,SYOFQ,FPLQ,BIYFKSÅILHRSÅQ,GÅ,EÅRPHÅQ,MFFOOLPEÅEJLQ,0,0,0,0
60,17,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,QQOEOOZ PEHKEOOZ EHKZ FZ RZHKZ OEHIXHHA PQKRZP HZOEOAEJXP DAILAXP RXNEP EOKP AHXEJRZHKGQRZP FZ DZQOGZP LEENNKODZDIKP,QQOEOOZ,PEHKEOOZ,EHKZ,FZ,RZHKZ,OEHIXHHA,PQKRZP,HZOEOAEJXP,DAILAXP,RXNEP,EOKP,AHXEJRZHKGQRZP,FZ,DZQOGZP,LEENNKODZDIKP,0,0,0,0
60,18,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,PPNDNNY ODGJDNNY DGJY EY QYGJY NDGHWGGÖ OPJQYO GYNDNÖDIWO CÖHKÖWO QWMDO DNJO ÖGWDIQYGJFPQYO EY CYPNFYO KDDMMJNCYCHJO,PPNDNNY,ODGJDNNY,DGJY,EY,QYGJY,NDGHWGGÖ,OPJQYO,GYNDNÖDIWO,CÖHKÖWO,QWMDO,DNJO,ÖGWDIQYGJFPQYO,EY,CYPNFYO,KDDMMJNCYCHJO,0,0,0,0
60,19,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,OOMCMMX NCFICMMX CFIX DX PXFIX MCFGVFFÄ NOIPXN FXMCMÄCHVN BÄGJÄVN PVLCN CMIN ÄFVCHPXFIEOPXN DX BXOMEXN JCCLLIMBXBGIN,OOMCMMX,NCFICMMX,CFIX,DX,PXFIX,MCFGVFFÄ,NOIPXN,FXMCMÄCHVN,BÄGJÄVN,PVLCN,CMIN,ÄFVCHPXFIEOPXN,DX,BXOMEXN,JCCLLIMBXBGIN,0,0,0,0
60,20,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,NNLBLLW MBEHBLLW BEHW CW OWEHW LBEFUEEÅ MNHOWM EWLBLÅBGUM AÅFIÅUM OUKBM BLHM ÅEUBGOWEHDNOWM CW AWNLDWM IBBKKHLAWAFHM,NNLBLLW,MBEHBLLW,BEHW,CW,OWEHW,LBEFUEEÅ,MNHOWM,EWLBLÅBGUM,AÅFIÅUM,OUKBM,BLHM,ÅEUBGOWEHDNOWM,CW,AWNLDWM,IBBKKHLAWAFHM,0,0,0,0
60,21,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,MMKAKKV LADGAKKV ADGV BV NVDGV KADETDDZ LMGNVL DVKAKZAFTL ÖZEHZTL NTJAL AKGL ZDTAFNVDGCMNVL BV ÖVMKCVL HAAJJGKÖVÖEGL,MMKAKKV,LADGAKKV,ADGV,BV,NVDGV,KADETDDZ,LMGNVL,DVKAKZAFTL,ÖZEHZTL,NTJAL,AKGL,ZDTAFNVDGCMNVL,BV,ÖVMKCVL,HAAJJGKÖVÖEGL,0,0,0,0
60,22,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,LLJÖJJU KÖCFÖJJU ÖCFU AU MUCFU JÖCDSCCY KLFMUK CUJÖJYÖESK ÄYDGYSK MSIÖK ÖJFK YCSÖEMUCFBLMUK AU ÄULJBUK GÖÖIIFJÄUÄDFK,LLJÖJJU,KÖCFÖJJU,ÖCFU,AU,MUCFU,JÖCDSCCY,KLFMUK,CUJÖJYÖESK,ÄYDGYSK,MSIÖK,ÖJFK,YCSÖEMUCFBLMUK,AU,ÄULJBUK,GÖÖIIFJÄUÄDFK,0,0,0,0
60,23,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,KKIÄIIT JÄBEÄIIT ÄBET ÖT LTBET IÄBCRBBX JKELTJ BTIÄIXÄDRJ ÅXCFXRJ LRHÄJ ÄIEJ XBRÄDLTBEAKLTJ ÖT ÅTKIATJ FÄÄHHEIÅTÅCEJ,KKIÄIIT,JÄBEÄIIT,ÄBET,ÖT,LTBET,IÄBCRBBX,JKELTJ,BTIÄIXÄDRJ,ÅXCFXRJ,LRHÄJ,ÄIEJ,XBRÄDLTBEAKLTJ,ÖT,ÅTKIATJ,FÄÄHHEIÅTÅCEJ,0,0,0,0
60,24,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,JJHÅHHS IÅADÅHHS ÅADS ÄS KSADS HÅABQAAW IJDKSI ASHÅHWÅCQI ZWBEWQI KQGÅI ÅHDI WAQÅCKSADÖJKSI ÄS ZSJHÖSI EÅÅGGDHZSZBDI,JJHÅHHS,IÅADÅHHS,ÅADS,ÄS,KSADS,HÅABQAAW,IJDKSI,ASHÅHWÅCQI,ZWBEWQI,KQGÅI,ÅHDI,WAQÅCKSADÖJKSI,ÄS,ZSJHÖSI,EÅÅGGDHZSZBDI,0,0,0,0
60,25,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,IIGZGGR HZÖCZGGR ZÖCR ÅR JRÖCR GZÖAPÖÖV HICJRH ÖRGZGVZBPH YVADVPH JPFZH ZGCH VÖPZBJRÖCÄIJRH ÅR YRIGÄRH DZZFFCGYRYACH,IIGZGGR,HZÖCZGGR,ZÖCR,ÅR,JRÖCR,GZÖAPÖÖV,HICJRH,ÖRGZGVZBPH,YVADVPH,JPFZH,ZGCH,VÖPZBJRÖCÄIJRH,ÅR,YRIGÄRH,DZZFFCGYRYACH,0,0,0,0
60,26,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,HHFYFFQ GYÄBYFFQ YÄBQ ZQ IQÄBQ FYÄÖOÄÄU GHBIQG ÄQFYFUYAOG XUÖCUOG IOEYG YFBG UÄOYAIQÄBÅHIQG ZQ XQHFÅQG CYYEEBFXQXÖBG,HHFYFFQ,GYÄBYFFQ,YÄBQ,ZQ,IQÄBQ,FYÄÖOÄÄU,GHBIQG,ÄQFYFUYAOG,XUÖCUOG,IOEYG,YFBG,UÄOYAIQÄBÅHIQG,ZQ,XQHFÅQG,CYYEEBFXQXÖBG,0,0,0,0
60,27,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,GGEXEEP FXÅAXEEP XÅAP YP HPÅAP EXÅÄNÅÅT FGAHPF ÅPEXETXÖNF WTÄBTNF HNDXF XEAF TÅNXÖHPÅAZGHPF YP WPGEZPF BXXDDAEWPWÄAF,GGEXEEP,FXÅAXEEP,XÅAP,YP,HPÅAP,EXÅÄNÅÅT,FGAHPF,ÅPEXETXÖNF,WTÄBTNF,HNDXF,XEAF,TÅNXÖHPÅAZGHPF,YP,WPGEZPF,BXXDDAEWPWÄAF,0,0,0,0
60,28,EECVCCN DVYÄVCCN VYÄN WN FNYÄN CVYZLYYR DEÄFND YNCVCRVÅLD URZÖRLD FLBVD VCÄD RYLVÅFNYÄXEFND WN UNECXND ÖVVBBÄCUNUZÄD,FFDWDDO EWZÖWDDO WZÖO XO GOZÖO DWZÅMZZS EFÖGOE ZODWDSWÄME VSÅASME GMCWE WDÖE SZMWÄGOZÖYFGOE XO VOFDYOE AWWCCÖDVOVÅÖE,FFDWDDO,EWZÖWDDO,WZÖO,XO,GOZÖO,DWZÅMZZS,EFÖGOE,ZODWDSWÄME,VSÅASME,GMCWE,WDÖE,SZMWÄGOZÖYFGOE,XO,VOFDYOE,AWWCCÖDVOVÅÖE,0,0,0,0
